#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CXCR4	AGT	9606.ENSP00000386884	9606.ENSP00000355627	0	0	0	0	0	0	0.900	0.392	0.936
CXCR4	CXCR3	9606.ENSP00000386884	9606.ENSP00000362795	0	0	0	0.854	0.083	0.322	0.500	0.913	0.969
CXCR4	GNB1	9606.ENSP00000386884	9606.ENSP00000367872	0	0	0	0	0.088	0.129	0.900	0.102	0.919
CXCR4	CCL8	9606.ENSP00000386884	9606.ENSP00000378118	0	0	0	0	0.082	0	0.650	0.812	0.934
CXCR4	GNG4	9606.ENSP00000386884	9606.ENSP00000398629	0	0	0	0	0	0.120	0.900	0.157	0.919
CXCR4	PTPRC	9606.ENSP00000386884	9606.ENSP00000411355	0	0	0	0	0.268	0.292	0	0.881	0.933
CYB5R4	DHODH	9606.ENSP00000358695	9606.ENSP00000219240	0.079	0	0	0	0.565	0.469	0.352	0.606	0.935
CYC1	NDUFB7	9606.ENSP00000317159	9606.ENSP00000215565	0	0	0	0	0.784	0.977	0.172	0.326	0.996
CYC1	ATP5F1B	9606.ENSP00000317159	9606.ENSP00000262030	0	0	0	0	0.751	0.522	0.500	0.645	0.976
CYC1	COX6A2	9606.ENSP00000317159	9606.ENSP00000287490	0	0	0	0	0.599	0.966	0.624	0.417	0.996
CYC1	NDUFS8	9606.ENSP00000317159	9606.ENSP00000315774	0	0	0	0	0.946	0.995	0.809	0.488	0.999
CYC1	R3HDM4	9606.ENSP00000317159	9606.ENSP00000355385	0.111	0	0	0	0.690	0.745	0.585	0.280	0.975
CYP2A6	ALDH1A2	9606.ENSP00000301141	9606.ENSP00000249750	0	0	0	0	0.057	0.045	0.910	0.072	0.914
CYP2A6	UGT2A3	9606.ENSP00000301141	9606.ENSP00000251566	0	0	0	0	0.087	0	0.905	0.487	0.952
CYP2A6	CBR3	9606.ENSP00000301141	9606.ENSP00000290354	0	0	0	0	0.091	0	0.911	0.056	0.917
CYP2A6	ALDH1A1	9606.ENSP00000301141	9606.ENSP00000297785	0	0	0	0	0.057	0.045	0.910	0.176	0.924
CYP2A6	CYP2E1	9606.ENSP00000301141	9606.ENSP00000440689	0	0	0.071	0.938	0.147	0	0.911	0.096	0.928
CYP2A6	EPHX1	9606.ENSP00000301141	9606.ENSP00000480004	0	0	0	0	0.062	0.071	0.900	0.460	0.946
CYP2A6	CYP2B6	9606.ENSP00000301141	9606.ENSP00000324648	0	0	0.065	0.951	0.158	0	0.909	0.404	0.951
CYP2A6	CYP3A7	9606.ENSP00000301141	9606.ENSP00000337450	0	0	0.231	0.613	0.096	0.076	0.907	0.302	0.951
CYP2A6	UGT2B11	9606.ENSP00000301141	9606.ENSP00000387683	0	0	0	0	0.087	0	0.905	0.485	0.952
CYP2B6	CYP4F3	9606.ENSP00000324648	9606.ENSP00000221307	0	0	0.244	0.585	0.090	0.071	0.905	0.253	0.946
CYP2B6	CYP4F2	9606.ENSP00000324648	9606.ENSP00000221700	0	0	0.238	0.597	0.129	0.071	0.905	0.294	0.951
CYP2B6	ALDH1A2	9606.ENSP00000324648	9606.ENSP00000249750	0	0	0	0	0.057	0.045	0.910	0.086	0.916
CYP2B6	ALDH1A1	9606.ENSP00000324648	9606.ENSP00000297785	0	0	0	0	0.057	0.045	0.910	0.271	0.933
CYP2B6	CYP2A6	9606.ENSP00000324648	9606.ENSP00000301141	0	0	0.065	0.951	0.158	0	0.909	0.404	0.951
CYP2B6	ALOX15B	9606.ENSP00000324648	9606.ENSP00000369530	0	0	0	0	0.045	0.071	0.900	0.055	0.904
CYP2B6	PTGS2	9606.ENSP00000324648	9606.ENSP00000356438	0	0	0	0	0.056	0	0.900	0.198	0.917
CYP2B6	CYP2E1	9606.ENSP00000324648	9606.ENSP00000440689	0	0	0.073	0.934	0.059	0	0.911	0.100	0.921
CYP2B6	EPHX1	9606.ENSP00000324648	9606.ENSP00000480004	0	0	0	0	0.063	0.071	0.900	0.519	0.952
CYP2B6	CYP3A7	9606.ENSP00000324648	9606.ENSP00000337450	0	0	0.227	0.622	0.123	0.076	0.908	0.520	0.967
CYP2E1	CYP4F3	9606.ENSP00000440689	9606.ENSP00000221307	0	0	0.247	0.577	0.069	0.071	0.905	0.258	0.946
CYP2E1	CYP4F2	9606.ENSP00000440689	9606.ENSP00000221700	0	0	0.247	0.577	0.076	0.071	0.905	0.272	0.947
CYP2E1	UGT2A3	9606.ENSP00000440689	9606.ENSP00000251566	0	0	0	0	0.067	0	0.905	0.490	0.951
CYP2E1	CBR3	9606.ENSP00000440689	9606.ENSP00000290354	0	0	0	0	0.091	0	0.911	0.161	0.926
CYP2E1	CYP2A6	9606.ENSP00000440689	9606.ENSP00000301141	0	0	0.071	0.938	0.147	0	0.911	0.096	0.928
CYP2E1	CYP2B6	9606.ENSP00000440689	9606.ENSP00000324648	0	0	0.073	0.934	0.059	0	0.911	0.100	0.921
CYP2E1	PTGS2	9606.ENSP00000440689	9606.ENSP00000356438	0	0	0	0	0.056	0	0.900	0.451	0.943
CYP2E1	ALOX15B	9606.ENSP00000440689	9606.ENSP00000369530	0	0	0	0	0	0.071	0.900	0.073	0.906
CYP2E1	UGT2B11	9606.ENSP00000440689	9606.ENSP00000387683	0	0	0	0	0.067	0	0.905	0.483	0.950
CYP2E1	ALDH3B2	9606.ENSP00000440689	9606.ENSP00000501254	0	0	0	0	0.057	0.045	0.910	0.220	0.928
CYP2E1	ALDH3B1	9606.ENSP00000440689	9606.ENSP00000473990	0	0	0	0	0.057	0.045	0.910	0.301	0.935
CYP2E1	EPHX1	9606.ENSP00000440689	9606.ENSP00000480004	0	0	0	0	0.090	0.071	0.900	0.699	0.971
CYP3A7	ALDH1A2	9606.ENSP00000337450	9606.ENSP00000249750	0	0	0	0	0.084	0.045	0.910	0.144	0.923
CYP3A7	ALDH1A1	9606.ENSP00000337450	9606.ENSP00000297785	0	0	0	0	0.092	0.045	0.910	0.128	0.923
CYP3A7	CYP2A6	9606.ENSP00000337450	9606.ENSP00000301141	0	0	0.231	0.613	0.096	0.076	0.907	0.302	0.951
CYP3A7	CYP2B6	9606.ENSP00000337450	9606.ENSP00000324648	0	0	0.227	0.622	0.123	0.076	0.908	0.520	0.967
CYP4F2	CYP4F3	9606.ENSP00000221700	9606.ENSP00000221307	0	0	0.049	0.983	0.775	0	0.900	0.057	0.977
CYP4F2	ALOX15B	9606.ENSP00000221700	9606.ENSP00000369530	0	0	0	0	0.057	0.072	0.900	0.141	0.914
CYP4F2	PTGS2	9606.ENSP00000221700	9606.ENSP00000356438	0	0	0	0	0.056	0	0.900	0.439	0.942
CYP4F2	CYP2E1	9606.ENSP00000221700	9606.ENSP00000440689	0	0	0.247	0.577	0.076	0.071	0.905	0.272	0.947
CYP4F2	CYP2B6	9606.ENSP00000221700	9606.ENSP00000324648	0	0	0.238	0.597	0.129	0.071	0.905	0.294	0.951
CYP4F3	ALOX15B	9606.ENSP00000221307	9606.ENSP00000369530	0	0	0	0	0.055	0.072	0.900	0.198	0.920
CYP4F3	CYP2B6	9606.ENSP00000221307	9606.ENSP00000324648	0	0	0.244	0.585	0.090	0.071	0.905	0.253	0.946
CYP4F3	PTGS2	9606.ENSP00000221307	9606.ENSP00000356438	0	0	0	0	0.063	0	0.900	0.473	0.946
CYP4F3	CYP2E1	9606.ENSP00000221307	9606.ENSP00000440689	0	0	0.247	0.577	0.069	0.071	0.905	0.258	0.946
CYP4F3	CYP4F2	9606.ENSP00000221307	9606.ENSP00000221700	0	0	0.049	0.983	0.775	0	0.900	0.057	0.977
CYP51A1	SIGMAR1	9606.ENSP00000003100	9606.ENSP00000277010	0	0	0	0	0.145	0.954	0	0.660	0.985
DAPP1	PLCG2	9606.ENSP00000423602	9606.ENSP00000482457	0	0	0	0	0.108	0	0.700	0.870	0.962
DARS1	QRSL1	9606.ENSP00000264161	9606.ENSP00000358042	0.079	0.814	0	0	0.055	0.336	0.352	0.281	0.938
DCTD	CDA	9606.ENSP00000349576	9606.ENSP00000364212	0.099	0	0	0	0.110	0	0	0.909	0.921
DCTD	DUT	9606.ENSP00000349576	9606.ENSP00000370376	0.079	0	0	0	0.143	0.073	0.914	0.695	0.977
DCTN2	DYNC1LI2	9606.ENSP00000408910	9606.ENSP00000258198	0	0	0	0	0.138	0.918	0.500	0.413	0.976
DCTN2	BICD2	9606.ENSP00000408910	9606.ENSP00000349351	0	0	0	0	0.055	0.994	0.500	0.851	0.999
DCUN1D1	CUL4B	9606.ENSP00000292782	9606.ENSP00000384109	0	0	0	0	0.074	0.825	0.500	0.492	0.953
DDX18	KRR1	9606.ENSP00000263239	9606.ENSP00000229214	0	0	0	0	0.634	0.978	0	0.102	0.992
DDX18	DDX56	9606.ENSP00000263239	9606.ENSP00000258772	0	0	0.166	0.671	0.883	0.343	0	0.313	0.950
DDX18	PDCD11	9606.ENSP00000263239	9606.ENSP00000358812	0	0	0	0	0.823	0.541	0	0.195	0.929
DDX18	TSR1	9606.ENSP00000263239	9606.ENSP00000301364	0	0	0	0	0.910	0.230	0	0.350	0.951
DDX18	NOC3L	9606.ENSP00000263239	9606.ENSP00000360412	0	0	0	0	0.718	0.944	0	0.182	0.985
DDX18	EBNA1BP2	9606.ENSP00000263239	9606.ENSP00000407323	0	0	0	0	0.684	0.951	0	0.415	0.990
DDX18	MAK16	9606.ENSP00000263239	9606.ENSP00000353246	0	0	0	0	0.841	0.936	0	0.489	0.994
DDX18	BRIX1	9606.ENSP00000263239	9606.ENSP00000338862	0	0	0	0	0.833	0.952	0	0.661	0.997
DDX46	SF3A3	9606.ENSP00000416534	9606.ENSP00000362110	0	0	0	0	0.267	0.993	0.540	0.797	0.999
DDX46	U2SURP	9606.ENSP00000416534	9606.ENSP00000418563	0	0	0	0	0.494	0	0.800	0.259	0.918
DDX56	KRR1	9606.ENSP00000258772	9606.ENSP00000229214	0	0	0	0	0.831	0.430	0	0.163	0.912
DDX56	BRIX1	9606.ENSP00000258772	9606.ENSP00000338862	0	0	0	0	0.834	0.467	0	0.446	0.946
DDX56	DDX18	9606.ENSP00000258772	9606.ENSP00000263239	0	0	0.166	0.671	0.883	0.343	0	0.313	0.950
DDX56	EBNA1BP2	9606.ENSP00000258772	9606.ENSP00000407323	0	0	0	0	0.722	0.594	0	0.767	0.971
DEPTOR	TELO2	9606.ENSP00000286234	9606.ENSP00000262319	0	0	0	0	0	0	0	0.946	0.946
DEPTOR	FKBP8	9606.ENSP00000286234	9606.ENSP00000471700	0	0	0	0	0	0.067	0	0.954	0.955
DERL2	EMC2	9606.ENSP00000158771	9606.ENSP00000220853	0	0	0	0	0.049	0.616	0	0.760	0.904
DHODH	CYB5R4	9606.ENSP00000219240	9606.ENSP00000358695	0.079	0	0	0	0.565	0.469	0.352	0.606	0.935
DNAAF1	DNAI2	9606.ENSP00000367815	9606.ENSP00000400252	0	0	0	0	0.115	0.062	0	0.982	0.983
DNAH2	DNAH3	9606.ENSP00000458355	9606.ENSP00000261383	0	0	0.077	0.851	0.126	0	0.900	0.125	0.920
DNAH3	DNAH2	9606.ENSP00000261383	9606.ENSP00000458355	0	0	0.077	0.851	0.126	0	0.900	0.125	0.920
DNAI2	DNAAF1	9606.ENSP00000400252	9606.ENSP00000367815	0	0	0	0	0.115	0.062	0	0.982	0.983
DNAJB4	HSPA6	9606.ENSP00000359799	9606.ENSP00000310219	0.041	0	0.404	0	0.272	0.563	0.162	0.721	0.947
DNAJC11	CHCHD3	9606.ENSP00000366800	9606.ENSP00000389297	0	0	0	0	0.060	0.368	0.720	0.782	0.958
DNAJC3	HSP90B1	9606.ENSP00000473631	9606.ENSP00000299767	0.042	0	0	0	0.737	0.245	0	0.664	0.927
DOCK3	ELMO3	9606.ENSP00000266037	9606.ENSP00000498602	0	0	0	0	0	0.861	0	0.377	0.909
DOK1	ABL1	9606.ENSP00000233668	9606.ENSP00000361423	0	0	0	0	0	0.795	0	0.693	0.934
DPF1	DPF2	9606.ENSP00000347716	9606.ENSP00000252268	0	0	0.059	0.950	0	0.296	0.540	0.963	0.987
DPF1	BRD7	9606.ENSP00000347716	9606.ENSP00000378181	0	0	0	0	0	0.622	0	0.800	0.921
DPF1	SMARCA2	9606.ENSP00000347716	9606.ENSP00000371638	0	0	0	0	0	0.785	0.720	0.587	0.973
DPF1	SMARCC2	9606.ENSP00000347716	9606.ENSP00000449396	0	0	0	0	0.042	0.817	0.720	0.796	0.988
DPF2	DPF1	9606.ENSP00000252268	9606.ENSP00000347716	0	0	0.059	0.950	0	0.296	0.540	0.963	0.987
DPF2	SMARCA2	9606.ENSP00000252268	9606.ENSP00000371638	0	0	0	0	0.058	0.890	0.540	0.843	0.991
DPF2	SMARCC2	9606.ENSP00000252268	9606.ENSP00000449396	0	0	0	0	0.151	0.988	0.540	0.821	0.999
DR1	KAT2A	9606.ENSP00000359295	9606.ENSP00000225916	0	0	0	0	0	0.793	0.720	0.442	0.964
DR1	TBP	9606.ENSP00000359295	9606.ENSP00000230354	0	0	0	0	0.049	0.964	0	0.952	0.998
DR1	KAT2B	9606.ENSP00000359295	9606.ENSP00000263754	0	0	0	0	0.074	0.802	0.720	0.427	0.966
DUSP9	MAPK3	9606.ENSP00000345853	9606.ENSP00000263025	0	0	0	0	0	0.675	0.900	0.539	0.983
DUT	DCTD	9606.ENSP00000370376	9606.ENSP00000349576	0.079	0	0	0	0.143	0.073	0.914	0.695	0.977
DYNC1LI2	DCTN2	9606.ENSP00000258198	9606.ENSP00000408910	0	0	0	0	0.138	0.918	0.500	0.413	0.976
EBNA1BP2	KRR1	9606.ENSP00000407323	9606.ENSP00000229214	0	0	0	0	0.872	0.438	0	0.167	0.935
EBNA1BP2	DDX56	9606.ENSP00000407323	9606.ENSP00000258772	0	0	0	0	0.722	0.594	0	0.767	0.971
EBNA1BP2	DDX18	9606.ENSP00000407323	9606.ENSP00000263239	0	0	0	0	0.684	0.951	0	0.415	0.990
EBNA1BP2	BRIX1	9606.ENSP00000407323	9606.ENSP00000338862	0	0	0	0	0.946	0.993	0	0.460	0.999
EBNA1BP2	MAK16	9606.ENSP00000407323	9606.ENSP00000353246	0	0	0	0	0.909	0.961	0.540	0.517	0.999
EBNA1BP2	RRP15	9606.ENSP00000407323	9606.ENSP00000355899	0	0	0	0	0.871	0	0.540	0.657	0.977
EBNA1BP2	PDCD11	9606.ENSP00000407323	9606.ENSP00000358812	0	0	0	0	0.613	0.126	0	0.788	0.922
EBNA1BP2	NOC3L	9606.ENSP00000407323	9606.ENSP00000360412	0	0	0	0	0.796	0.951	0	0.282	0.992
ECI1	ECI2	9606.ENSP00000301729	9606.ENSP00000369461	0	0	0.313	0	0.143	0.097	0.920	0.984	0.999
ECI2	ACADL	9606.ENSP00000369461	9606.ENSP00000233710	0.057	0	0	0	0.688	0.091	0.438	0.481	0.907
ECI2	ACAA2	9606.ENSP00000369461	9606.ENSP00000285093	0.080	0	0	0	0.833	0.296	0.786	0.549	0.987
ECI2	ACOX1	9606.ENSP00000369461	9606.ENSP00000293217	0.057	0	0	0	0.688	0.095	0.706	0.645	0.967
ECI2	ECI1	9606.ENSP00000369461	9606.ENSP00000301729	0	0	0.313	0	0.143	0.097	0.920	0.984	0.999
EHD1	SNAP29	9606.ENSP00000479153	9606.ENSP00000215730	0	0	0	0	0.049	0.507	0	0.967	0.983
EIF2AK3	HSP90B1	9606.ENSP00000307235	9606.ENSP00000299767	0	0	0	0	0.121	0.292	0	0.901	0.933
EIF4ENIF1	CNOT1	9606.ENSP00000380659	9606.ENSP00000320949	0	0	0	0	0.116	0.840	0	0.617	0.941
EIF4H	EIF5	9606.ENSP00000265753	9606.ENSP00000216554	0	0	0	0	0.262	0.185	0.500	0.713	0.902
EIF5	EIF4H	9606.ENSP00000216554	9606.ENSP00000265753	0	0	0	0	0.262	0.185	0.500	0.713	0.902
EIF5	RPS27	9606.ENSP00000216554	9606.ENSP00000499044	0	0	0	0	0.108	0.805	0.500	0.253	0.926
EIF5	RPS3	9606.ENSP00000216554	9606.ENSP00000278572	0	0	0	0	0.230	0.946	0.500	0.516	0.988
ELMO3	DOCK3	9606.ENSP00000498602	9606.ENSP00000266037	0	0	0	0	0	0.861	0	0.377	0.909
EMC2	DERL2	9606.ENSP00000220853	9606.ENSP00000158771	0	0	0	0	0.049	0.616	0	0.760	0.904
ENG	TGFB1	9606.ENSP00000362299	9606.ENSP00000221930	0	0	0	0	0.172	0.591	0	0.997	0.998
ENG	PTPRC	9606.ENSP00000362299	9606.ENSP00000411355	0	0	0	0	0.052	0	0	0.909	0.910
ENTPD1	AMPD1	9606.ENSP00000360250	9606.ENSP00000430075	0	0	0	0	0.058	0	0.900	0.245	0.922
EPHB1	ABL1	9606.ENSP00000381097	9606.ENSP00000361423	0	0	0	0.626	0.074	0.043	0.900	0.412	0.940
EPHB3	ABL1	9606.ENSP00000332118	9606.ENSP00000361423	0	0	0	0.615	0.074	0.043	0.900	0.434	0.943
EPHX1	CYP2A6	9606.ENSP00000480004	9606.ENSP00000301141	0	0	0	0	0.062	0.071	0.900	0.460	0.946
EPHX1	CYP2B6	9606.ENSP00000480004	9606.ENSP00000324648	0	0	0	0	0.063	0.071	0.900	0.519	0.952
EPHX1	CYP2E1	9606.ENSP00000480004	9606.ENSP00000440689	0	0	0	0	0.090	0.071	0.900	0.699	0.971
EPN3	HIP1R	9606.ENSP00000268933	9606.ENSP00000253083	0	0	0	0	0.048	0.391	0	0.954	0.971
EPN3	EPS15L1	9606.ENSP00000268933	9606.ENSP00000393313	0	0	0	0	0.079	0.297	0.800	0.795	0.969
EPN3	ITSN1	9606.ENSP00000268933	9606.ENSP00000370719	0	0	0	0	0	0.108	0	0.968	0.970
EPOR	SOCS3	9606.ENSP00000222139	9606.ENSP00000330341	0	0	0	0	0	0.520	0	0.812	0.906
EPOR	PTPN6	9606.ENSP00000222139	9606.ENSP00000391592	0	0	0	0	0	0.735	0	0.724	0.923
EPOR	SOCS2	9606.ENSP00000222139	9606.ENSP00000481249	0	0	0	0	0	0.626	0	0.854	0.943
EPOR	JAK1	9606.ENSP00000222139	9606.ENSP00000499900	0	0	0	0	0	0.091	0.800	0.842	0.968
EPOR	NPTN	9606.ENSP00000222139	9606.ENSP00000290401	0	0	0	0	0.064	0	0	0.990	0.990
EPS15L1	EPN3	9606.ENSP00000393313	9606.ENSP00000268933	0	0	0	0	0.079	0.297	0.800	0.795	0.969
EPS15L1	ITSN1	9606.ENSP00000393313	9606.ENSP00000370719	0	0	0	0.593	0.076	0.875	0	0.641	0.955
ERBB2	ITGB4	9606.ENSP00000269571	9606.ENSP00000200181	0	0	0	0	0.080	0.095	0	0.938	0.944
ERBB2	HGF	9606.ENSP00000269571	9606.ENSP00000222390	0	0	0	0	0	0.193	0.650	0.736	0.918
ERBB2	PIK3CD	9606.ENSP00000269571	9606.ENSP00000366563	0	0	0	0	0	0	0.900	0.440	0.941
ERBB2	JAK1	9606.ENSP00000269571	9606.ENSP00000499900	0	0	0	0.570	0	0.253	0.900	0.500	0.959
ERBB2	PLCG2	9606.ENSP00000269571	9606.ENSP00000482457	0	0	0	0	0	0.724	0.900	0.299	0.979
ERBB2	GRB7	9606.ENSP00000269571	9606.ENSP00000403459	0	0.048	0	0	0.443	0.840	0.500	0.990	0.999
ERC1	PPFIA3	9606.ENSP00000354158	9606.ENSP00000335614	0	0	0	0	0	0.252	0	0.957	0.966
ESR2	MAPK3	9606.ENSP00000343925	9606.ENSP00000263025	0	0	0	0	0	0	0.900	0.577	0.955
ESR2	CACNA1H	9606.ENSP00000343925	9606.ENSP00000334198	0	0	0	0	0	0	0.900	0.177	0.914
ESR2	CACNA1I	9606.ENSP00000343925	9606.ENSP00000385019	0	0	0	0	0.047	0	0.900	0.146	0.911
ESR2	CACNA1G	9606.ENSP00000343925	9606.ENSP00000352011	0	0	0	0	0.049	0	0.900	0.248	0.922
ETF1	RPL8	9606.ENSP00000353741	9606.ENSP00000262584	0	0	0	0	0.353	0.806	0.500	0.490	0.963
ETF1	RPL37	9606.ENSP00000353741	9606.ENSP00000274242	0	0	0	0	0.048	0.800	0.500	0.089	0.901
ETF1	RPS3	9606.ENSP00000353741	9606.ENSP00000278572	0	0	0	0	0.422	0.823	0.500	0.293	0.959
ETF1	RPS27	9606.ENSP00000353741	9606.ENSP00000499044	0	0	0	0	0.163	0.810	0.500	0	0.913
ETF1	RPL37A	9606.ENSP00000353741	9606.ENSP00000418082	0	0	0	0	0.244	0.800	0.500	0	0.917
ETFA	GM2A	9606.ENSP00000452762	9606.ENSP00000349687	0	0	0	0	0.049	0	0	0.931	0.931
ETNK2	ETNPPL	9606.ENSP00000356169	9606.ENSP00000296486	0	0	0	0	0.134	0.053	0.900	0.395	0.943
ETNK2	PCYT2	9606.ENSP00000356169	9606.ENSP00000442050	0	0	0	0	0.068	0	0.962	0.783	0.991
ETNPPL	PCYT2	9606.ENSP00000296486	9606.ENSP00000442050	0	0	0	0	0.042	0	0.900	0.312	0.928
ETNPPL	ETNK2	9606.ENSP00000296486	9606.ENSP00000356169	0	0	0	0	0.134	0.053	0.900	0.395	0.943
EXOSC10	UTP18	9606.ENSP00000366135	9606.ENSP00000225298	0	0	0	0	0.461	0.925	0.400	0.593	0.988
EXOSC10	PNO1	9606.ENSP00000366135	9606.ENSP00000263657	0	0	0	0	0.133	0.955	0	0	0.959
EXOSC10	PDCD11	9606.ENSP00000366135	9606.ENSP00000358812	0	0	0	0	0.426	0.744	0.400	0.395	0.939
F7	F8	9606.ENSP00000364731	9606.ENSP00000353393	0	0	0	0	0.067	0.045	0.540	0.935	0.969
F8	F7	9606.ENSP00000353393	9606.ENSP00000364731	0	0	0	0	0.067	0.045	0.540	0.935	0.969
FAAP24	TELO2	9606.ENSP00000466121	9606.ENSP00000262319	0	0	0	0	0.044	0.292	0.900	0.850	0.988
FAAP24	FANCF	9606.ENSP00000466121	9606.ENSP00000330875	0	0	0	0	0.049	0	0.900	0.973	0.997
FANCF	FAAP24	9606.ENSP00000330875	9606.ENSP00000466121	0	0	0	0	0.049	0	0.900	0.973	0.997
FASTK	FASTKD2	9606.ENSP00000297532	9606.ENSP00000385990	0	0	0	0	0.044	0	0	0.945	0.945
FASTKD2	PTCD1	9606.ENSP00000385990	9606.ENSP00000292478	0	0	0	0	0.058	0.725	0	0.728	0.923
FASTKD2	FASTK	9606.ENSP00000385990	9606.ENSP00000297532	0	0	0	0	0.044	0	0	0.945	0.945
FCER1G	PIK3CD	9606.ENSP00000289902	9606.ENSP00000366563	0	0	0	0	0.151	0	0.900	0.201	0.926
FCER1G	PLCG2	9606.ENSP00000289902	9606.ENSP00000482457	0	0	0	0	0.117	0	0.500	0.857	0.931
FCER1G	TREM2	9606.ENSP00000289902	9606.ENSP00000362205	0	0	0	0	0.186	0	0	0.990	0.991
FCHSD2	ITSN1	9606.ENSP00000386722	9606.ENSP00000370719	0	0	0	0.564	0.074	0.923	0	0.198	0.938
FDPS	GGPS1	9606.ENSP00000349078	9606.ENSP00000282841	0	0	0	0	0.067	0.272	0.925	0.942	0.996
FDPS	MVD	9606.ENSP00000349078	9606.ENSP00000301012	0.070	0	0	0	0.474	0.091	0.940	0.857	0.995
FECH	ABCB7	9606.ENSP00000498358	9606.ENSP00000253577	0	0	0	0	0.085	0.314	0	0.862	0.906
FGF17	FGFR4	9606.ENSP00000352414	9606.ENSP00000292408	0	0	0	0	0.048	0.168	0.650	0.988	0.996
FGF17	SCN5A	9606.ENSP00000352414	9606.ENSP00000328968	0	0	0	0	0.085	0.118	0	0.928	0.936
FGF17	FGFR2	9606.ENSP00000352414	9606.ENSP00000410294	0	0	0	0	0	0.168	0.900	0.991	0.999
FGF21	FGFR4	9606.ENSP00000471477	9606.ENSP00000292408	0	0	0	0	0.044	0.168	0.650	0.977	0.992
FGF21	FGFR2	9606.ENSP00000471477	9606.ENSP00000410294	0	0	0	0	0	0.168	0.900	0.747	0.977
FGF7	FGFR4	9606.ENSP00000267843	9606.ENSP00000292408	0	0	0	0	0	0.296	0.650	0.983	0.995
FGF7	FGFR2	9606.ENSP00000267843	9606.ENSP00000410294	0	0	0	0	0.047	0.858	0.900	0.997	0.999
FGFR2	SOS2	9606.ENSP00000410294	9606.ENSP00000216373	0	0	0	0	0.047	0.095	0.900	0.319	0.933
FGFR2	HGF	9606.ENSP00000410294	9606.ENSP00000222390	0	0	0	0	0	0	0.650	0.743	0.906
FGFR2	FGF7	9606.ENSP00000410294	9606.ENSP00000267843	0	0	0	0	0.047	0.858	0.900	0.997	0.999
FGFR2	FGF17	9606.ENSP00000410294	9606.ENSP00000352414	0	0	0	0	0	0.168	0.900	0.991	0.999
FGFR2	PLCG2	9606.ENSP00000410294	9606.ENSP00000482457	0	0	0	0	0	0.091	0.900	0.105	0.911
FGFR2	JAK1	9606.ENSP00000410294	9606.ENSP00000499900	0	0	0	0.605	0	0.074	0.900	0.145	0.913
FGFR2	FGF21	9606.ENSP00000410294	9606.ENSP00000471477	0	0	0	0	0	0.168	0.900	0.747	0.977
FGFR4	SOS2	9606.ENSP00000292408	9606.ENSP00000216373	0	0	0	0	0	0.095	0.900	0.209	0.922
FGFR4	FGF7	9606.ENSP00000292408	9606.ENSP00000267843	0	0	0	0	0	0.296	0.650	0.983	0.995
FGFR4	FGF21	9606.ENSP00000292408	9606.ENSP00000471477	0	0	0	0	0.044	0.168	0.650	0.977	0.992
FGFR4	FGF17	9606.ENSP00000292408	9606.ENSP00000352414	0	0	0	0	0.048	0.168	0.650	0.988	0.996
FIP1L1	CSTF3	9606.ENSP00000336752	9606.ENSP00000315791	0	0	0	0	0.189	0.997	0.500	0.747	0.999
FKBP8	DEPTOR	9606.ENSP00000471700	9606.ENSP00000286234	0	0	0	0	0	0.067	0	0.954	0.955
FMOD	TGFB1	9606.ENSP00000347041	9606.ENSP00000221930	0	0	0	0	0	0.292	0.900	0.695	0.976
FMR1	FXR2	9606.ENSP00000359506	9606.ENSP00000250113	0	0	0.072	0.930	0.049	0.888	0.900	0.640	0.995
FMR1	CAPRIN1	9606.ENSP00000359506	9606.ENSP00000340329	0	0	0	0	0.048	0.453	0	0.901	0.944
FMR1	FXR1	9606.ENSP00000359506	9606.ENSP00000350170	0	0	0.064	0.945	0.085	0.845	0.900	0.519	0.992
FMR1	MECP2	9606.ENSP00000359506	9606.ENSP00000395535	0	0	0	0	0.127	0	0	0.912	0.919
FOXH1	SMAD2	9606.ENSP00000366534	9606.ENSP00000262160	0	0	0	0	0	0.876	0.720	0.997	0.999
FPR2	GNB1	9606.ENSP00000468897	9606.ENSP00000367872	0	0	0	0	0.072	0.909	0.500	0.069	0.955
FUT8	MAN2A1	9606.ENSP00000353910	9606.ENSP00000261483	0	0	0	0	0.067	0.311	0.900	0.657	0.975
FUT8	MGAT3	9606.ENSP00000353910	9606.ENSP00000345270	0	0	0	0	0	0	0.900	0.720	0.970
FXR1	FXR2	9606.ENSP00000350170	9606.ENSP00000250113	0	0	0.059	0.961	0.097	0.873	0.900	0.956	0.999
FXR1	PKP3	9606.ENSP00000350170	9606.ENSP00000331678	0	0	0	0	0.063	0.292	0	0.918	0.940
FXR1	FMR1	9606.ENSP00000350170	9606.ENSP00000359506	0	0	0.064	0.945	0.085	0.845	0.900	0.519	0.992
FXR2	FMR1	9606.ENSP00000250113	9606.ENSP00000359506	0	0	0.072	0.930	0.049	0.888	0.900	0.640	0.995
FXR2	FXR1	9606.ENSP00000250113	9606.ENSP00000350170	0	0	0.059	0.961	0.097	0.873	0.900	0.956	0.999
FZD1	WNT7A	9606.ENSP00000287934	9606.ENSP00000285018	0	0	0	0	0	0.234	0.650	0.769	0.932
